gov_id,official_release_date,week_range,round_idx,active_week_idx,boxoffice_week_2,boxoffice_week_1,audience_week_2,audience_week_1,screens_week_2,screens_week_1,target_week_boxoffice,target_week_audience,target_week_screens
27899,2025-09-05,2025-10-06~2025-10-12,8,9,33503815.0,25497646.0,119823.0,91670.0,94.0,94.0,20323715.0,72716.0,93
27899,2025-09-05,2025-10-13~2025-10-19,8,10,25497646.0,20323715.0,91670.0,72716.0,94.0,93.0,10663191.0,38217.0,91
27899,2025-09-05,2025-10-20~2025-10-26,8,11,20323715.0,10663191.0,72716.0,38217.0,93.0,91.0,9314047.0,33377.0,91
27899,2025-09-05,2025-10-27~2025-11-02,8,12,10663191.0,9314047.0,38217.0,33377.0,91.0,91.0,1624787.0,6029.0,90
29081,2025-02-27,2025-03-10~2025-03-16,2,3,1575798.0,2059465.0,5401.0,7154.0,41.0,41.0,1141620.0,3944.0,41
29081,2025-02-27,2025-03-17~2025-03-23,2,4,2059465.0,1141620.0,7154.0,3944.0,41.0,41.0,692234.0,2444.0,30
29081,2025-02-27,2025-03-24~2025-03-30,2,5,1141620.0,692234.0,3944.0,2444.0,41.0,30.0,332841.0,1171.0,25
29081,2025-02-27,2025-03-31~2025-04-06,2,6,692234.0,332841.0,2444.0,1171.0,30.0,25.0,215172.0,765.0,13
29081,2025-02-27,2025-04-07~2025-04-13,2,7,332841.0,215172.0,1171.0,765.0,25.0,13.0,101504.0,362.0,8
29081,2025-02-27,2025-04-14~2025-04-20,2,8,215172.0,101504.0,765.0,362.0,13.0,8.0,70840.0,254.0,6
29081,2025-02-27,2025-04-21~2025-04-27,2,9,101504.0,70840.0,362.0,254.0,8.0,6.0,57970.0,210.0,5
29081,2025-02-27,2025-04-28~2025-05-04,2,10,70840.0,57970.0,254.0,210.0,6.0,5.0,35460.0,136.0,5
29081,2025-02-27,2025-05-05~2025-05-11,2,11,57970.0,35460.0,210.0,136.0,5.0,5.0,36210.0,140.0,2
29081,2025-02-27,2025-05-12~2025-05-18,2,12,35460.0,36210.0,136.0,140.0,5.0,2.0,10710.0,45.0,1
29081,2025-02-27,2025-05-26~2025-06-01,2,13,36210.0,10710.0,140.0,45.0,2.0,1.0,10930.0,44.0,1
29081,2025-02-27,2025-10-13~2025-10-19,17,3,30850.0,32490.0,113.0,105.0,1.0,1.0,46838.0,148.0,1
29111,2024-12-06,2024-11-11~2024-11-17,1,3,132940.0,418380.0,391.0,2000.0,1.0,3.0,540080.0,2392.0,4
29111,2024-12-06,2024-11-18~2024-11-24,1,4,418380.0,540080.0,2000.0,2392.0,3.0,4.0,859850.0,3592.0,12
29111,2024-12-06,2024-11-25~2024-12-01,1,5,540080.0,859850.0,2392.0,3592.0,4.0,12.0,740400.0,3352.0,11
29111,2024-12-06,2024-12-02~2024-12-08,1,6,859850.0,740400.0,3592.0,3352.0,12.0,11.0,2083118.0,8587.0,71
29111,2024-12-06,2024-12-09~2024-12-15,1,7,740400.0,2083118.0,3352.0,8587.0,11.0,71.0,2082839.0,8845.0,70
29111,2024-12-06,2024-12-16~2024-12-22,1,8,2083118.0,2082839.0,8587.0,8845.0,71.0,70.0,1397443.0,6146.0,68
29111,2024-12-06,2024-12-23~2024-12-29,1,9,2082839.0,1397443.0,8845.0,6146.0,70.0,68.0,1291714.0,5435.0,46
29111,2024-12-06,2024-12-30~2025-01-05,1,10,1397443.0,1291714.0,6146.0,5435.0,68.0,46.0,1426098.0,6137.0,31
29111,2024-12-06,2025-01-06~2025-01-12,1,11,1291714.0,1426098.0,5435.0,6137.0,46.0,31.0,1470337.0,6038.0,35
29111,2024-12-06,2025-01-13~2025-01-19,1,12,1426098.0,1470337.0,6137.0,6038.0,31.0,35.0,2680018.0,11541.0,46
29111,2024-12-06,2025-01-20~2025-01-26,1,13,1470337.0,2680018.0,6038.0,11541.0,35.0,46.0,749499.0,3115.0,26
29111,2024-12-06,2025-01-27~2025-02-02,1,14,2680018.0,749499.0,11541.0,3115.0,46.0,26.0,9816.0,37.0,4
29111,2024-12-06,2025-02-03~2025-02-09,1,15,749499.0,9816.0,3115.0,37.0,26.0,4.0,763740.0,3239.0,20
29111,2024-12-06,2025-02-10~2025-02-16,1,16,9816.0,763740.0,37.0,3239.0,4.0,20.0,1214770.0,5229.0,19
29111,2024-12-06,2025-02-17~2025-02-23,1,17,763740.0,1214770.0,3239.0,5229.0,20.0,19.0,893820.0,3682.0,23
29111,2024-12-06,2025-02-24~2025-03-02,1,18,1214770.0,893820.0,5229.0,3682.0,19.0,23.0,139300.0,653.0,6
29111,2024-12-06,2025-03-03~2025-03-09,1,19,893820.0,139300.0,3682.0,653.0,23.0,6.0,416050.0,1650.0,12
29111,2024-12-06,2025-03-10~2025-03-16,1,20,139300.0,416050.0,653.0,1650.0,6.0,12.0,422410.0,1844.0,13
29111,2024-12-06,2025-03-17~2025-03-23,1,21,416050.0,422410.0,1650.0,1844.0,12.0,13.0,378400.0,1415.0,11
29111,2024-12-06,2025-03-24~2025-03-30,1,22,422410.0,378400.0,1844.0,1415.0,13.0,11.0,444020.0,1831.0,13
29111,2024-12-06,2025-03-31~2025-04-06,1,23,378400.0,444020.0,1415.0,1831.0,11.0,13.0,199600.0,868.0,6
29111,2024-12-06,2025-04-07~2025-04-13,1,24,444020.0,199600.0,1831.0,868.0,13.0,6.0,538010.0,2254.0,10
29111,2024-12-06,2025-04-14~2025-04-20,1,25,199600.0,538010.0,868.0,2254.0,6.0,10.0,446520.0,1800.0,11
29111,2024-12-06,2025-04-21~2025-04-27,1,26,538010.0,446520.0,2254.0,1800.0,10.0,11.0,431770.0,1721.0,13
29111,2024-12-06,2025-04-28~2025-05-04,1,27,446520.0,431770.0,1800.0,1721.0,11.0,13.0,540670.0,2386.0,14
29111,2024-12-06,2025-05-05~2025-05-11,1,28,431770.0,540670.0,1721.0,2386.0,13.0,14.0,581680.0,2314.0,13
29111,2024-12-06,2025-05-12~2025-05-18,1,29,540670.0,581680.0,2386.0,2314.0,14.0,13.0,765220.0,3142.0,21
29111,2024-12-06,2025-05-19~2025-05-25,1,30,581680.0,765220.0,2314.0,3142.0,13.0,21.0,1369410.0,5754.0,31
29111,2024-12-06,2025-05-26~2025-06-01,1,31,765220.0,1369410.0,3142.0,5754.0,21.0,31.0,853630.0,3420.0,19
29111,2024-12-06,2025-06-02~2025-06-08,1,32,1369410.0,853630.0,5754.0,3420.0,31.0,19.0,1142210.0,4731.0,19
29111,2024-12-06,2025-06-09~2025-06-15,1,33,853630.0,1142210.0,3420.0,4731.0,19.0,19.0,492360.0,2050.0,15
29111,2024-12-06,2025-06-16~2025-06-22,1,34,1142210.0,492360.0,4731.0,2050.0,19.0,15.0,382370.0,1607.0,9
29111,2024-12-06,2025-06-23~2025-06-29,1,35,492360.0,382370.0,2050.0,1607.0,15.0,9.0,1216590.0,4984.0,21
29111,2024-12-06,2025-06-30~2025-07-06,1,36,382370.0,1216590.0,1607.0,4984.0,9.0,21.0,411050.0,1640.0,7
29111,2024-12-06,2025-07-14~2025-07-20,1,37,1216590.0,411050.0,4984.0,1640.0,21.0,7.0,74000.0,296.0,2
29111,2024-12-06,2025-07-21~2025-07-27,1,38,411050.0,74000.0,1640.0,296.0,7.0,2.0,78900.0,303.0,2
29111,2024-12-06,2025-08-11~2025-08-17,1,39,74000.0,78900.0,296.0,303.0,2.0,2.0,63000.0,252.0,2
29111,2024-12-06,2025-08-18~2025-08-24,1,40,78900.0,63000.0,303.0,252.0,2.0,2.0,93080.0,407.0,5
29111,2024-12-06,2025-08-25~2025-08-31,1,41,63000.0,93080.0,252.0,407.0,2.0,5.0,90760.0,374.0,2
29111,2024-12-06,2025-09-08~2025-09-14,1,42,93080.0,90760.0,407.0,374.0,5.0,2.0,15640.0,68.0,1
29111,2024-12-06,2025-09-15~2025-09-21,1,43,90760.0,15640.0,374.0,68.0,2.0,1.0,60610.0,287.0,2
29111,2024-12-06,2025-09-22~2025-09-28,1,44,15640.0,60610.0,68.0,287.0,1.0,2.0,47350.0,240.0,2
29111,2024-12-06,2025-10-13~2025-10-19,1,45,60610.0,47350.0,287.0,240.0,2.0,2.0,143990.0,589.0,3
29378,2025-09-12,2025-09-08~2025-09-14,12,3,39000.0,162457.0,150.0,601.0,1.0,3.0,2643087.0,9961.0,66
29378,2025-09-12,2025-09-15~2025-09-21,12,4,162457.0,2643087.0,601.0,9961.0,3.0,66.0,3264678.0,12711.0,66
29378,2025-09-12,2025-09-22~2025-09-28,12,5,2643087.0,3264678.0,9961.0,12711.0,66.0,66.0,1522854.0,5944.0,66
29378,2025-09-12,2025-09-29~2025-10-05,12,6,3264678.0,1522854.0,12711.0,5944.0,66.0,66.0,1144142.0,4456.0,53
29378,2025-09-12,2025-10-06~2025-10-12,12,7,1522854.0,1144142.0,5944.0,4456.0,66.0,53.0,822684.0,3157.0,40
29378,2025-09-12,2025-10-13~2025-10-19,12,8,1144142.0,822684.0,4456.0,3157.0,53.0,40.0,385607.0,1508.0,28
29378,2025-09-12,2025-10-20~2025-10-26,12,9,822684.0,385607.0,3157.0,1508.0,40.0,28.0,118060.0,480.0,22
29378,2025-09-12,2025-10-27~2025-11-02,12,10,385607.0,118060.0,1508.0,480.0,28.0,22.0,26905.0,114.0,6
29380,2025-09-19,2025-09-22~2025-09-28,1,3,278995.0,1220588.0,986.0,4654.0,4.0,71.0,796644.0,3173.0,71
29380,2025-09-19,2025-09-29~2025-10-05,1,4,1220588.0,796644.0,4654.0,3173.0,71.0,71.0,330969.0,1295.0,62
29380,2025-09-19,2025-10-06~2025-10-12,1,5,796644.0,330969.0,3173.0,1295.0,71.0,62.0,57998.0,218.0,9
29380,2025-09-19,2025-10-13~2025-10-19,1,6,330969.0,57998.0,1295.0,218.0,62.0,9.0,10350.0,40.0,2
29380,2025-09-19,2025-10-20~2025-10-26,1,7,57998.0,10350.0,218.0,40.0,9.0,2.0,1680.0,7.0,1
29380,2025-09-19,2025-10-27~2025-11-02,1,8,10350.0,1680.0,40.0,7.0,2.0,1.0,900.0,4.0,1
29513,2024-11-29,2024-12-09~2024-12-15,1,3,1528547.0,1639381.0,6123.0,6438.0,78.0,78.0,579082.0,2277.0,77
29513,2024-11-29,2024-12-16~2024-12-22,1,4,1639381.0,579082.0,6438.0,2277.0,78.0,77.0,151704.0,613.0,39
29513,2024-11-29,2024-12-23~2024-12-29,1,5,579082.0,151704.0,2277.0,613.0,77.0,39.0,45877.0,175.0,11
29513,2024-11-29,2024-12-30~2025-01-05,1,6,151704.0,45877.0,613.0,175.0,39.0,11.0,24646.0,84.0,2
29513,2024-11-29,2025-01-06~2025-01-12,1,7,45877.0,24646.0,175.0,84.0,11.0,2.0,6180.0,22.0,1
29513,2024-11-29,2025-01-13~2025-01-19,1,8,24646.0,6180.0,84.0,22.0,2.0,1.0,1360.0,5.0,1
29513,2024-11-29,2025-10-13~2025-10-19,33,3,14724.0,13822.0,51.0,47.0,1.0,1.0,16960.0,62.0,1
29611,2024-12-25,2024-12-30~2025-01-05,1,3,551530.0,1239601.0,2048.0,5084.0,4.0,55.0,1470683.0,5887.0,54
29611,2024-12-25,2025-01-06~2025-01-12,1,4,1239601.0,1470683.0,5084.0,5887.0,55.0,54.0,967163.0,3854.0,46
29611,2024-12-25,2025-01-13~2025-01-19,1,5,1470683.0,967163.0,5887.0,3854.0,54.0,46.0,727055.0,2956.0,37
29611,2024-12-25,2025-01-20~2025-01-26,1,6,967163.0,727055.0,3854.0,2956.0,46.0,37.0,522227.0,2044.0,30
29611,2024-12-25,2025-01-27~2025-02-02,1,7,727055.0,522227.0,2956.0,2044.0,37.0,30.0,293229.0,1171.0,20
29611,2024-12-25,2025-02-03~2025-02-09,1,8,522227.0,293229.0,2044.0,1171.0,30.0,20.0,281873.0,1160.0,15
29611,2024-12-25,2025-02-10~2025-02-16,1,9,293229.0,281873.0,1171.0,1160.0,20.0,15.0,178623.0,719.0,12
29611,2024-12-25,2025-02-17~2025-02-23,1,10,281873.0,178623.0,1160.0,719.0,15.0,12.0,120734.0,491.0,7
29611,2024-12-25,2025-02-24~2025-03-02,1,11,178623.0,120734.0,719.0,491.0,12.0,7.0,126572.0,536.0,8
29611,2024-12-25,2025-03-03~2025-03-09,1,12,120734.0,126572.0,491.0,536.0,7.0,8.0,135840.0,561.0,7
29611,2024-12-25,2025-03-10~2025-03-16,1,13,126572.0,135840.0,536.0,561.0,8.0,7.0,85896.0,335.0,9
29611,2024-12-25,2025-03-17~2025-03-23,1,14,135840.0,85896.0,561.0,335.0,7.0,9.0,171800.0,698.0,9
29611,2024-12-25,2025-03-24~2025-03-30,1,15,85896.0,171800.0,335.0,698.0,9.0,9.0,401524.0,1588.0,8
29611,2024-12-25,2025-03-31~2025-04-06,1,16,171800.0,401524.0,698.0,1588.0,9.0,8.0,23460.0,102.0,2
29611,2024-12-25,2025-04-07~2025-04-13,1,17,401524.0,23460.0,1588.0,102.0,8.0,2.0,93943.0,397.0,5
29611,2024-12-25,2025-04-14~2025-04-20,1,18,23460.0,93943.0,102.0,397.0,2.0,5.0,187484.0,698.0,5
29611,2024-12-25,2025-04-21~2025-04-27,1,19,93943.0,187484.0,397.0,698.0,5.0,5.0,273350.0,1113.0,7
29611,2024-12-25,2025-04-28~2025-05-04,1,20,187484.0,273350.0,698.0,1113.0,5.0,7.0,198720.0,852.0,3
29611,2024-12-25,2025-05-12~2025-05-18,1,21,273350.0,198720.0,1113.0,852.0,7.0,3.0,269150.0,1121.0,5
29611,2024-12-25,2025-05-19~2025-05-25,1,22,198720.0,269150.0,852.0,1121.0,3.0,5.0,62190.0,273.0,3
29611,2024-12-25,2025-05-26~2025-06-01,1,23,269150.0,62190.0,1121.0,273.0,5.0,3.0,92850.0,389.0,2
29611,2024-12-25,2025-06-02~2025-06-08,1,24,62190.0,92850.0,273.0,389.0,3.0,2.0,26700.0,120.0,2
29611,2024-12-25,2025-06-09~2025-06-15,1,25,92850.0,26700.0,389.0,120.0,2.0,2.0,33150.0,150.0,3
29611,2024-12-25,2025-06-16~2025-06-22,1,26,26700.0,33150.0,120.0,150.0,2.0,3.0,38180.0,166.0,2
29611,2024-12-25,2025-06-23~2025-06-29,1,27,33150.0,38180.0,150.0,166.0,3.0,2.0,42000.0,168.0,1
29611,2024-12-25,2025-06-30~2025-07-06,1,28,38180.0,42000.0,166.0,168.0,2.0,1.0,17920.0,56.0,1
29611,2024-12-25,2025-07-07~2025-07-13,1,29,42000.0,17920.0,168.0,56.0,1.0,1.0,26600.0,133.0,2
29611,2024-12-25,2025-07-14~2025-07-20,1,30,17920.0,26600.0,56.0,133.0,1.0,2.0,27350.0,125.0,2
29611,2024-12-25,2025-07-21~2025-07-27,1,31,26600.0,27350.0,133.0,125.0,2.0,2.0,67950.0,269.0,5
29611,2024-12-25,2025-07-28~2025-08-03,1,32,27350.0,67950.0,125.0,269.0,2.0,5.0,14260.0,62.0,1
29611,2024-12-25,2025-08-04~2025-08-10,1,33,67950.0,14260.0,269.0,62.0,5.0,1.0,32830.0,153.0,3
29611,2024-12-25,2025-08-11~2025-08-17,1,34,14260.0,32830.0,62.0,153.0,1.0,3.0,48000.0,200.0,2
29611,2024-12-25,2025-08-18~2025-08-24,1,35,32830.0,48000.0,153.0,200.0,3.0,2.0,14040.0,64.0,2
29611,2024-12-25,2025-09-01~2025-09-07,1,36,48000.0,14040.0,200.0,64.0,2.0,2.0,38930.0,175.0,2
29611,2024-12-25,2025-09-08~2025-09-14,1,37,14040.0,38930.0,64.0,175.0,2.0,2.0,18900.0,87.0,2
29611,2024-12-25,2025-09-22~2025-09-28,1,38,38930.0,18900.0,175.0,87.0,2.0,2.0,36480.0,156.0,2
29611,2024-12-25,2025-09-29~2025-10-05,1,39,18900.0,36480.0,87.0,156.0,2.0,2.0,10350.0,45.0,1
29611,2024-12-25,2025-10-06~2025-10-12,1,40,36480.0,10350.0,156.0,45.0,2.0,1.0,28350.0,117.0,2
29611,2024-12-25,2025-10-20~2025-10-26,1,41,10350.0,28350.0,45.0,117.0,1.0,2.0,26200.0,131.0,1
29653,2025-01-03,2025-01-06~2025-01-12,1,3,132940.0,21897163.0,391.0,78761.0,1.0,81.0,23638904.0,84647.0,84
29653,2025-01-03,2025-01-13~2025-01-19,1,4,21897163.0,23638904.0,78761.0,84647.0,81.0,84.0,20411492.0,72900.0,84
29653,2025-01-03,2025-01-20~2025-01-26,1,5,23638904.0,20411492.0,84647.0,72900.0,84.0,84.0,17039781.0,60947.0,86
29653,2025-01-03,2025-01-27~2025-02-02,1,6,20411492.0,17039781.0,72900.0,60947.0,84.0,86.0,10402219.0,36823.0,86
29653,2025-01-03,2025-02-03~2025-02-09,1,7,17039781.0,10402219.0,60947.0,36823.0,86.0,86.0,8061915.0,28858.0,85
29653,2025-01-03,2025-02-10~2025-02-16,1,8,10402219.0,8061915.0,36823.0,28858.0,86.0,85.0,5584329.0,20060.0,84
29653,2025-01-03,2025-02-17~2025-02-23,1,9,8061915.0,5584329.0,28858.0,20060.0,85.0,84.0,3034197.0,11092.0,83
29653,2025-01-03,2025-02-24~2025-03-02,1,10,5584329.0,3034197.0,20060.0,11092.0,84.0,83.0,8322085.0,21337.0,81
29653,2025-01-03,2025-03-03~2025-03-09,1,11,3034197.0,8322085.0,11092.0,21337.0,83.0,81.0,8827042.0,21309.0,80
29653,2025-01-03,2025-03-10~2025-03-16,1,12,8322085.0,8827042.0,21337.0,21309.0,81.0,80.0,3781176.0,8913.0,60
29653,2025-01-03,2025-03-17~2025-03-23,1,13,8827042.0,3781176.0,21309.0,8913.0,80.0,60.0,3348085.0,7476.0,35
29653,2025-01-03,2025-03-24~2025-03-30,1,14,3781176.0,3348085.0,8913.0,7476.0,60.0,35.0,3721128.0,9264.0,31
29653,2025-01-03,2025-03-31~2025-04-06,1,15,3348085.0,3721128.0,7476.0,9264.0,35.0,31.0,1430400.0,2993.0,16
29653,2025-01-03,2025-04-07~2025-04-13,1,16,3721128.0,1430400.0,9264.0,2993.0,31.0,16.0,1123386.0,2407.0,9
29653,2025-01-03,2025-04-14~2025-04-20,1,17,1430400.0,1123386.0,2993.0,2407.0,16.0,9.0,1290725.0,2651.0,7
29653,2025-01-03,2025-04-21~2025-04-27,1,18,1123386.0,1290725.0,2407.0,2651.0,9.0,7.0,961545.0,1996.0,6
29653,2025-01-03,2025-04-28~2025-05-04,1,19,1290725.0,961545.0,2651.0,1996.0,7.0,6.0,469610.0,975.0,4
29653,2025-01-03,2025-05-05~2025-05-11,1,20,961545.0,469610.0,1996.0,975.0,6.0,4.0,637975.0,1247.0,5
29653,2025-01-03,2025-05-12~2025-05-18,1,21,469610.0,637975.0,975.0,1247.0,4.0,5.0,190610.0,365.0,5
29831,2025-01-17,2025-01-27~2025-02-02,1,3,1472095.0,2070696.0,5808.0,8213.0,77.0,77.0,1065539.0,4140.0,77
29831,2025-01-17,2025-02-03~2025-02-09,1,4,2070696.0,1065539.0,8213.0,4140.0,77.0,77.0,386441.0,1474.0,45
29831,2025-01-17,2025-02-10~2025-02-16,1,5,1065539.0,386441.0,4140.0,1474.0,77.0,45.0,138003.0,505.0,18
29831,2025-01-17,2025-02-17~2025-02-23,1,6,386441.0,138003.0,1474.0,505.0,45.0,18.0,64035.0,240.0,8
29831,2025-01-17,2025-02-24~2025-03-02,1,7,138003.0,64035.0,505.0,240.0,18.0,8.0,26440.0,102.0,7
29831,2025-01-17,2025-03-03~2025-03-09,1,8,64035.0,26440.0,240.0,102.0,8.0,7.0,8480.0,36.0,2
29831,2025-01-17,2025-03-10~2025-03-16,1,9,26440.0,8480.0,102.0,36.0,7.0,2.0,1000.0,6.0,1
29831,2025-01-17,2025-10-13~2025-10-19,26,3,19611.0,12726.0,67.0,46.0,1.0,1.0,20190.0,76.0,1
29882,2025-08-29,2025-07-21~2025-07-27,1,3,54970.0,59560.0,239.0,248.0,1.0,2.0,202430.0,895.0,5
29882,2025-08-29,2025-07-28~2025-08-03,1,4,59560.0,202430.0,248.0,895.0,2.0,5.0,339760.0,1369.0,8
29882,2025-08-29,2025-08-04~2025-08-10,1,5,202430.0,339760.0,895.0,1369.0,5.0,8.0,308150.0,1269.0,8
29882,2025-08-29,2025-08-11~2025-08-17,1,6,339760.0,308150.0,1369.0,1269.0,8.0,8.0,496690.0,2072.0,10
29882,2025-08-29,2025-08-18~2025-08-24,1,7,308150.0,496690.0,1269.0,2072.0,8.0,10.0,709140.0,2925.0,15
29882,2025-08-29,2025-08-25~2025-08-31,1,8,496690.0,709140.0,2072.0,2925.0,10.0,15.0,2629324.0,10390.0,80
29882,2025-08-29,2025-09-01~2025-09-07,1,9,709140.0,2629324.0,2925.0,10390.0,15.0,80.0,2440679.0,9392.0,81
29882,2025-08-29,2025-09-08~2025-09-14,1,10,2629324.0,2440679.0,10390.0,9392.0,80.0,81.0,2045706.0,7844.0,79
29882,2025-08-29,2025-09-15~2025-09-21,1,11,2440679.0,2045706.0,9392.0,7844.0,81.0,79.0,1095851.0,4414.0,53
29882,2025-08-29,2025-09-22~2025-09-28,1,12,2045706.0,1095851.0,7844.0,4414.0,79.0,53.0,714779.0,2920.0,38
29882,2025-08-29,2025-09-29~2025-10-05,1,13,1095851.0,714779.0,4414.0,2920.0,53.0,38.0,485815.0,1965.0,17
29882,2025-08-29,2025-10-06~2025-10-12,1,14,714779.0,485815.0,2920.0,1965.0,38.0,17.0,114753.0,438.0,7
29882,2025-08-29,2025-10-13~2025-10-19,1,15,485815.0,114753.0,1965.0,438.0,17.0,7.0,198080.0,902.0,9
29882,2025-08-29,2025-10-20~2025-10-26,1,16,114753.0,198080.0,438.0,902.0,7.0,9.0,134210.0,541.0,4
29882,2025-08-29,2025-10-27~2025-11-02,1,17,198080.0,134210.0,902.0,541.0,9.0,4.0,18960.0,94.0,2
30021,2025-02-21,2025-03-03~2025-03-09,1,3,134599.0,112379.0,561.0,481.0,13.0,13.0,29293.0,129.0,6
30021,2025-02-21,2025-03-10~2025-03-16,1,4,112379.0,29293.0,481.0,129.0,13.0,6.0,16860.0,70.0,4
30021,2025-02-21,2025-10-13~2025-10-19,25,3,27960.0,16141.0,105.0,61.0,1.0,1.0,17986.0,64.0,1
30062,2025-10-09,2025-10-20~2025-10-26,1,3,263012.0,127988.0,1021.0,523.0,52.0,51.0,8685.0,35.0,7
30062,2025-10-09,2025-10-27~2025-11-02,1,4,127988.0,8685.0,523.0,35.0,51.0,7.0,2000.0,9.0,1
30155,2025-03-21,2025-03-24~2025-03-30,1,3,136850.0,607293.0,391.0,2351.0,1.0,28.0,715372.0,2858.0,28
30155,2025-03-21,2025-03-31~2025-04-06,1,4,607293.0,715372.0,2351.0,2858.0,28.0,28.0,272208.0,1089.0,25
30155,2025-03-21,2025-04-07~2025-04-13,1,5,715372.0,272208.0,2858.0,1089.0,28.0,25.0,93530.0,379.0,13
30155,2025-03-21,2025-04-14~2025-04-20,1,6,272208.0,93530.0,1089.0,379.0,25.0,13.0,44370.0,186.0,4
30155,2025-03-21,2025-04-21~2025-04-27,1,7,93530.0,44370.0,379.0,186.0,13.0,4.0,29780.0,122.0,4
30155,2025-03-21,2025-04-28~2025-05-04,1,8,44370.0,29780.0,186.0,122.0,4.0,4.0,17460.0,75.0,1
30155,2025-03-21,2025-05-05~2025-05-11,1,9,29780.0,17460.0,122.0,75.0,4.0,1.0,15960.0,68.0,1
30366,2025-04-25,2025-05-05~2025-05-11,1,3,6642009.0,4519567.0,24666.0,16699.0,50.0,53.0,1682023.0,6151.0,53
30366,2025-04-25,2025-05-12~2025-05-18,1,4,4519567.0,1682023.0,16699.0,6151.0,53.0,53.0,848181.0,3102.0,48
30366,2025-04-25,2025-05-19~2025-05-25,1,5,1682023.0,848181.0,6151.0,3102.0,53.0,48.0,270560.0,978.0,31
30366,2025-04-25,2025-05-26~2025-06-01,1,6,848181.0,270560.0,3102.0,978.0,48.0,31.0,88553.0,316.0,14
30366,2025-04-25,2025-06-02~2025-06-08,1,7,270560.0,88553.0,978.0,316.0,31.0,14.0,19890.0,67.0,3
30366,2025-04-25,2025-06-09~2025-06-15,1,8,88553.0,19890.0,316.0,67.0,14.0,3.0,2250.0,10.0,2
30366,2025-04-25,2025-06-16~2025-06-22,1,9,19890.0,2250.0,67.0,10.0,3.0,2.0,540.0,2.0,1
30436,2025-05-09,2025-05-19~2025-05-25,1,3,47101.0,31981.0,183.0,127.0,15.0,15.0,1080.0,5.0,3
30497,2025-04-25,2025-04-28~2025-05-04,1,3,42780.0,686210.0,186.0,2762.0,1.0,30.0,1034306.0,4089.0,30
30497,2025-04-25,2025-05-05~2025-05-11,1,4,686210.0,1034306.0,2762.0,4089.0,30.0,30.0,390368.0,1618.0,27
30497,2025-04-25,2025-05-12~2025-05-18,1,5,1034306.0,390368.0,4089.0,1618.0,30.0,27.0,226060.0,916.0,22
30497,2025-04-25,2025-05-19~2025-05-25,1,6,390368.0,226060.0,1618.0,916.0,27.0,22.0,130764.0,500.0,11
30497,2025-04-25,2025-05-26~2025-06-01,1,7,226060.0,130764.0,916.0,500.0,22.0,11.0,18410.0,81.0,4
30497,2025-04-25,2025-06-02~2025-06-08,1,8,130764.0,18410.0,500.0,81.0,11.0,4.0,120730.0,509.0,4
30497,2025-04-25,2025-06-09~2025-06-15,1,9,18410.0,120730.0,81.0,509.0,4.0,4.0,60690.0,261.0,4
30497,2025-04-25,2025-06-16~2025-06-22,1,10,120730.0,60690.0,509.0,261.0,4.0,4.0,440.0,2.0,1
30497,2025-04-25,2025-06-23~2025-06-29,1,11,60690.0,440.0,261.0,2.0,4.0,1.0,18900.0,63.0,1
30497,2025-04-25,2025-06-30~2025-07-06,1,12,440.0,18900.0,2.0,63.0,1.0,1.0,11040.0,48.0,1
30530,2025-05-23,2025-05-12~2025-05-18,1,3,24240.0,69500.0,81.0,245.0,1.0,2.0,423000.0,1630.0,8
30530,2025-05-23,2025-05-19~2025-05-25,1,4,69500.0,423000.0,245.0,1630.0,2.0,8.0,923159.0,3568.0,41
30530,2025-05-23,2025-05-26~2025-06-01,1,5,423000.0,923159.0,1630.0,3568.0,8.0,41.0,747513.0,3004.0,37
30530,2025-05-23,2025-06-02~2025-06-08,1,6,923159.0,747513.0,3568.0,3004.0,41.0,37.0,887446.0,3690.0,33
30530,2025-05-23,2025-06-09~2025-06-15,1,7,747513.0,887446.0,3004.0,3690.0,37.0,33.0,647517.0,2467.0,21
30530,2025-05-23,2025-06-16~2025-06-22,1,8,887446.0,647517.0,3690.0,2467.0,33.0,21.0,453734.0,1866.0,16
30530,2025-05-23,2025-06-23~2025-06-29,1,9,647517.0,453734.0,2467.0,1866.0,21.0,16.0,540209.0,2183.0,16
30530,2025-05-23,2025-06-30~2025-07-06,1,10,453734.0,540209.0,1866.0,2183.0,16.0,16.0,577127.0,2498.0,16
30530,2025-05-23,2025-07-07~2025-07-13,1,11,540209.0,577127.0,2183.0,2498.0,16.0,16.0,324223.0,1389.0,10
30530,2025-05-23,2025-07-14~2025-07-20,1,12,577127.0,324223.0,2498.0,1389.0,16.0,10.0,297525.0,1214.0,13
30530,2025-05-23,2025-07-21~2025-07-27,1,13,324223.0,297525.0,1389.0,1214.0,10.0,13.0,136120.0,585.0,9
30530,2025-05-23,2025-07-28~2025-08-03,1,14,297525.0,136120.0,1214.0,585.0,13.0,9.0,299350.0,1210.0,12
30530,2025-05-23,2025-08-04~2025-08-10,1,15,136120.0,299350.0,585.0,1210.0,9.0,12.0,67880.0,277.0,6
30530,2025-05-23,2025-08-11~2025-08-17,1,16,299350.0,67880.0,1210.0,277.0,12.0,6.0,167880.0,709.0,6
30530,2025-05-23,2025-08-18~2025-08-24,1,17,67880.0,167880.0,277.0,709.0,6.0,6.0,200630.0,814.0,6
